run,vision_angle,N,vision_range,Ek_w,Ok_w,Pk_w,Ak_w,Ik_w,speed_mean,speed_sd,gamma,max_density,crossing_mean,crossing_sd,max_peds,max_cars,spawn_rate_car,spawn_rate_pedes,wolf,sheep 
966,204.47265625,19,4.57421875,1.3017578125,0.62421875,0.32578125,0.8367187500000001,0.51953125,0.15255859375,0.031943359375,0.8919921875,5.8896484375,0.72890625,0.1017578125,48,9,0.0696005859375,0.044725585937500006,5.331664452242598,8.926765311001297
967,204.47265625,19,4.57421875,1.3017578125,0.62421875,0.32578125,0.8367187500000001,0.51953125,0.15255859375,0.031943359375,0.8919921875,5.8896484375,0.72890625,0.1017578125,48,3,0.1854248046875,0.044725585937500006,6.9150822785431085,7.326568035412857
968,204.47265625,19,4.57421875,1.3017578125,0.62421875,0.32578125,0.8367187500000001,0.51953125,0.15255859375,0.031943359375,0.8919921875,5.8896484375,0.72890625,0.1017578125,48,3,0.0696005859375,0.1792060546875,2.3050404573746004,6.000203934379356
969,204.47265625,3,2.58984375,0.6748046875,0.16015625,0.83203125,0.86640625,0.52578125,0.15490234375,0.038544921875,0.9369140625,6.8974609375,0.71796875,0.1541015625,18,9,0.1854248046875,0.1792060546875,6.659230898736687,5.059966084875849
970,181.62109375,19,2.58984375,0.6748046875,0.16015625,0.83203125,0.86640625,0.52578125,0.15490234375,0.038544921875,0.9369140625,6.8974609375,0.71796875,0.1541015625,18,9,0.1854248046875,0.1792060546875,3.411858641587634,7.53898444624335
971,181.62109375,3,4.57421875,0.6748046875,0.16015625,0.83203125,0.86640625,0.52578125,0.15490234375,0.038544921875,0.9369140625,6.8974609375,0.71796875,0.1541015625,18,9,0.1854248046875,0.1792060546875,6.309087503731215,7.903933239190036
972,181.62109375,3,2.58984375,1.3017578125,0.16015625,0.83203125,0.86640625,0.52578125,0.15490234375,0.038544921875,0.9369140625,6.8974609375,0.71796875,0.1541015625,18,9,0.1854248046875,0.1792060546875,8.703202982107467,8.45992714040901
973,181.62109375,3,2.58984375,0.6748046875,0.62421875,0.83203125,0.86640625,0.52578125,0.15490234375,0.038544921875,0.9369140625,6.8974609375,0.71796875,0.1541015625,18,9,0.1854248046875,0.1792060546875,8.776640796986273,7.284470553796421
974,181.62109375,3,2.58984375,0.6748046875,0.16015625,0.32578125,0.86640625,0.52578125,0.15490234375,0.038544921875,0.9369140625,6.8974609375,0.71796875,0.1541015625,18,9,0.1854248046875,0.1792060546875,3.143067761974084,7.325887252441264
975,181.62109375,3,2.58984375,0.6748046875,0.16015625,0.83203125,0.8367187500000001,0.52578125,0.15490234375,0.038544921875,0.9369140625,6.8974609375,0.71796875,0.1541015625,18,9,0.1854248046875,0.1792060546875,4.105369516531938,8.314621438590645
976,181.62109375,3,2.58984375,0.6748046875,0.16015625,0.83203125,0.86640625,0.51953125,0.15490234375,0.038544921875,0.9369140625,6.8974609375,0.71796875,0.1541015625,18,9,0.1854248046875,0.1792060546875,9.179937569678529,9.061568621960454
977,181.62109375,3,2.58984375,0.6748046875,0.16015625,0.83203125,0.86640625,0.52578125,0.15255859375,0.038544921875,0.9369140625,6.8974609375,0.71796875,0.1541015625,18,9,0.1854248046875,0.1792060546875,7.666981260061727,2.25922791111621
978,181.62109375,3,2.58984375,0.6748046875,0.16015625,0.83203125,0.86640625,0.52578125,0.15490234375,0.031943359375,0.9369140625,6.8974609375,0.71796875,0.1541015625,18,9,0.1854248046875,0.1792060546875,9.614329914420567,3.408930900948431
979,181.62109375,3,2.58984375,0.6748046875,0.16015625,0.83203125,0.86640625,0.52578125,0.15490234375,0.038544921875,0.8919921875,6.8974609375,0.71796875,0.1541015625,18,9,0.1854248046875,0.1792060546875,8.447600449029203,3.7420684940950855
980,181.62109375,3,2.58984375,0.6748046875,0.16015625,0.83203125,0.86640625,0.52578125,0.15490234375,0.038544921875,0.9369140625,5.8896484375,0.71796875,0.1541015625,18,9,0.1854248046875,0.1792060546875,9.531978896065866,9.073146404691101
981,181.62109375,3,2.58984375,0.6748046875,0.16015625,0.83203125,0.86640625,0.52578125,0.15490234375,0.038544921875,0.9369140625,6.8974609375,0.72890625,0.1541015625,18,9,0.1854248046875,0.1792060546875,2.1045816696713793,9.960913481561889
982,181.62109375,3,2.58984375,0.6748046875,0.16015625,0.83203125,0.86640625,0.52578125,0.15490234375,0.038544921875,0.9369140625,6.8974609375,0.71796875,0.1017578125,18,9,0.1854248046875,0.1792060546875,9.320269226721098,2.364388827672628
983,181.62109375,3,2.58984375,0.6748046875,0.16015625,0.83203125,0.86640625,0.52578125,0.15490234375,0.038544921875,0.9369140625,6.8974609375,0.71796875,0.1541015625,48,9,0.1854248046875,0.1792060546875,8.400457023476417,9.557280603602768
984,181.62109375,3,2.58984375,0.6748046875,0.16015625,0.83203125,0.86640625,0.52578125,0.15490234375,0.038544921875,0.9369140625,6.8974609375,0.71796875,0.1541015625,18,3,0.1854248046875,0.1792060546875,6.2149904695501625,5.285042473233135
985,181.62109375,3,2.58984375,0.6748046875,0.16015625,0.83203125,0.86640625,0.52578125,0.15490234375,0.038544921875,0.9369140625,6.8974609375,0.71796875,0.1541015625,18,9,0.0696005859375,0.1792060546875,9.60874349010607,9.916291532837402
986,181.62109375,3,2.58984375,0.6748046875,0.16015625,0.83203125,0.86640625,0.52578125,0.15490234375,0.038544921875,0.9369140625,6.8974609375,0.71796875,0.1541015625,18,9,0.1854248046875,0.044725585937500006,4.86693394352294,4.025888423220404
987,181.62109375,3,2.58984375,0.6748046875,0.16015625,0.83203125,0.86640625,0.52578125,0.15490234375,0.038544921875,0.9369140625,6.8974609375,0.71796875,0.1541015625,18,9,0.1854248046875,0.1792060546875,5.8157657839934025,9.765484396383135
988,179.47265625,5,3.57421875,0.5517578125,0.82421875,0.12578125,0.23671875,0.7195312500000001,0.13755859375,0.034443359374999996,0.8419921875,6.6396484375,0.12890625,0.1517578125,35,9,0.0198505859375,0.1939755859375,4.040939437055632,4.280085166048249
989,206.62109375,5,3.57421875,0.5517578125,0.82421875,0.12578125,0.23671875,0.7195312500000001,0.13755859375,0.034443359374999996,0.8419921875,6.6396484375,0.12890625,0.1517578125,35,9,0.0198505859375,0.1939755859375,4.742668597432656,4.890954734952338
990,179.47265625,17,3.57421875,0.5517578125,0.82421875,0.12578125,0.23671875,0.7195312500000001,0.13755859375,0.034443359374999996,0.8419921875,6.6396484375,0.12890625,0.1517578125,35,9,0.0198505859375,0.1939755859375,7.7577216762280115,4.662316962913178
991,179.47265625,5,5.58984375,0.5517578125,0.82421875,0.12578125,0.23671875,0.7195312500000001,0.13755859375,0.034443359374999996,0.8419921875,6.6396484375,0.12890625,0.1517578125,35,9,0.0198505859375,0.1939755859375,7.629881285023434,9.198742385222062
992,179.47265625,5,3.57421875,0.9248046875,0.82421875,0.12578125,0.23671875,0.7195312500000001,0.13755859375,0.034443359374999996,0.8419921875,6.6396484375,0.12890625,0.1517578125,35,9,0.0198505859375,0.1939755859375,7.334078704729567,7.748629232343758
993,179.47265625,5,3.57421875,0.5517578125,0.76015625,0.12578125,0.23671875,0.7195312500000001,0.13755859375,0.034443359374999996,0.8419921875,6.6396484375,0.12890625,0.1517578125,35,9,0.0198505859375,0.1939755859375,5.583267585678314,7.614612848615637
994,179.47265625,5,3.57421875,0.5517578125,0.82421875,0.23203125000000002,0.23671875,0.7195312500000001,0.13755859375,0.034443359374999996,0.8419921875,6.6396484375,0.12890625,0.1517578125,35,9,0.0198505859375,0.1939755859375,2.8175682611383364,2.9672592641697264
995,179.47265625,5,3.57421875,0.5517578125,0.82421875,0.12578125,0.26640625,0.7195312500000001,0.13755859375,0.034443359374999996,0.8419921875,6.6396484375,0.12890625,0.1517578125,35,9,0.0198505859375,0.1939755859375,3.231527302141324,4.698289857199294
996,179.47265625,5,3.57421875,0.5517578125,0.82421875,0.12578125,0.23671875,0.72578125,0.13755859375,0.034443359374999996,0.8419921875,6.6396484375,0.12890625,0.1517578125,35,9,0.0198505859375,0.1939755859375,2.4010878678438674,3.11924768859131
997,179.47265625,5,3.57421875,0.5517578125,0.82421875,0.12578125,0.23671875,0.7195312500000001,0.10990234375,0.034443359374999996,0.8419921875,6.6396484375,0.12890625,0.1517578125,35,9,0.0198505859375,0.1939755859375,9.800494424767638,9.80228675130649
998,179.47265625,5,3.57421875,0.5517578125,0.82421875,0.12578125,0.23671875,0.7195312500000001,0.13755859375,0.036044921875,0.8419921875,6.6396484375,0.12890625,0.1517578125,35,9,0.0198505859375,0.1939755859375,7.885836310068294,2.46198198082166
999,179.47265625,5,3.57421875,0.5517578125,0.82421875,0.12578125,0.23671875,0.7195312500000001,0.13755859375,0.034443359374999996,0.8869140625,6.6396484375,0.12890625,0.1517578125,35,9,0.0198505859375,0.1939755859375,5.630540338719645,9.129653258799701
1000,179.47265625,5,3.57421875,0.5517578125,0.82421875,0.12578125,0.23671875,0.7195312500000001,0.13755859375,0.034443359374999996,0.8419921875,6.1474609375,0.12890625,0.1517578125,35,9,0.0198505859375,0.1939755859375,8.164414211273696,7.601450369975545
1001,179.47265625,5,3.57421875,0.5517578125,0.82421875,0.12578125,0.23671875,0.7195312500000001,0.13755859375,0.034443359374999996,0.8419921875,6.6396484375,0.11796875000000001,0.1517578125,35,9,0.0198505859375,0.1939755859375,3.064605750510686,3.922171449451774
1002,179.47265625,5,3.57421875,0.5517578125,0.82421875,0.12578125,0.23671875,0.7195312500000001,0.13755859375,0.034443359374999996,0.8419921875,6.6396484375,0.12890625,0.10410156250000001,35,9,0.0198505859375,0.1939755859375,8.223370005006672,8.08390547715021
1003,179.47265625,5,3.57421875,0.5517578125,0.82421875,0.12578125,0.23671875,0.7195312500000001,0.13755859375,0.034443359374999996,0.8419921875,6.6396484375,0.12890625,0.1517578125,56,9,0.0198505859375,0.1939755859375,4.744849195742568,5.383619638254556
1004,179.47265625,5,3.57421875,0.5517578125,0.82421875,0.12578125,0.23671875,0.7195312500000001,0.13755859375,0.034443359374999996,0.8419921875,6.6396484375,0.12890625,0.1517578125,35,7,0.0198505859375,0.1939755859375,8.521412967380757,6.555716584673249
1005,179.47265625,5,3.57421875,0.5517578125,0.82421875,0.12578125,0.23671875,0.7195312500000001,0.13755859375,0.034443359374999996,0.8419921875,6.6396484375,0.12890625,0.1517578125,35,9,0.1356748046875,0.1939755859375,2.1669069871042916,5.745871350027875
1006,179.47265625,5,3.57421875,0.5517578125,0.82421875,0.12578125,0.23671875,0.7195312500000001,0.13755859375,0.034443359374999996,0.8419921875,6.6396484375,0.12890625,0.1517578125,35,9,0.0198505859375,0.12945605468750002,8.720566259425329,2.221479840481157
1007,179.47265625,17,5.58984375,0.9248046875,0.76015625,0.23203125000000002,0.26640625,0.72578125,0.10990234375,0.036044921875,0.8869140625,6.1474609375,0.11796875000000001,0.10410156250000001,56,7,0.1356748046875,0.12945605468750002,7.94451960642788,5.5773561650129535
1008,206.62109375,5,5.58984375,0.9248046875,0.76015625,0.23203125000000002,0.26640625,0.72578125,0.10990234375,0.036044921875,0.8869140625,6.1474609375,0.11796875000000001,0.10410156250000001,56,7,0.1356748046875,0.12945605468750002,5.309139238750193,5.071047401181004
1009,206.62109375,17,3.57421875,0.9248046875,0.76015625,0.23203125000000002,0.26640625,0.72578125,0.10990234375,0.036044921875,0.8869140625,6.1474609375,0.11796875000000001,0.10410156250000001,56,7,0.1356748046875,0.12945605468750002,7.8965179387135755,8.19153030993715
1010,206.62109375,17,5.58984375,0.5517578125,0.76015625,0.23203125000000002,0.26640625,0.72578125,0.10990234375,0.036044921875,0.8869140625,6.1474609375,0.11796875000000001,0.10410156250000001,56,7,0.1356748046875,0.12945605468750002,4.129244808614805,4.610055990103514
1011,206.62109375,17,5.58984375,0.9248046875,0.82421875,0.23203125000000002,0.26640625,0.72578125,0.10990234375,0.036044921875,0.8869140625,6.1474609375,0.11796875000000001,0.10410156250000001,56,7,0.1356748046875,0.12945605468750002,3.3275678320779525,4.783537929182298
1012,206.62109375,17,5.58984375,0.9248046875,0.76015625,0.12578125,0.26640625,0.72578125,0.10990234375,0.036044921875,0.8869140625,6.1474609375,0.11796875000000001,0.10410156250000001,56,7,0.1356748046875,0.12945605468750002,3.1072694223868442,5.076605493214707
1013,206.62109375,17,5.58984375,0.9248046875,0.76015625,0.23203125000000002,0.23671875,0.72578125,0.10990234375,0.036044921875,0.8869140625,6.1474609375,0.11796875000000001,0.10410156250000001,56,7,0.1356748046875,0.12945605468750002,8.239950459142868,6.006860886222371
1014,206.62109375,17,5.58984375,0.9248046875,0.76015625,0.23203125000000002,0.26640625,0.7195312500000001,0.10990234375,0.036044921875,0.8869140625,6.1474609375,0.11796875000000001,0.10410156250000001,56,7,0.1356748046875,0.12945605468750002,5.180558979427769,4.594648531629948
1015,206.62109375,17,5.58984375,0.9248046875,0.76015625,0.23203125000000002,0.26640625,0.72578125,0.13755859375,0.036044921875,0.8869140625,6.1474609375,0.11796875000000001,0.10410156250000001,56,7,0.1356748046875,0.12945605468750002,9.584848151511025,2.49757607219735
1016,206.62109375,17,5.58984375,0.9248046875,0.76015625,0.23203125000000002,0.26640625,0.72578125,0.10990234375,0.034443359374999996,0.8869140625,6.1474609375,0.11796875000000001,0.10410156250000001,56,7,0.1356748046875,0.12945605468750002,7.080394603342997,2.311283152386766
1017,206.62109375,17,5.58984375,0.9248046875,0.76015625,0.23203125000000002,0.26640625,0.72578125,0.10990234375,0.036044921875,0.8419921875,6.1474609375,0.11796875000000001,0.10410156250000001,56,7,0.1356748046875,0.12945605468750002,2.3218966681397433,6.772871415563881
1018,206.62109375,17,5.58984375,0.9248046875,0.76015625,0.23203125000000002,0.26640625,0.72578125,0.10990234375,0.036044921875,0.8869140625,6.6396484375,0.11796875000000001,0.10410156250000001,56,7,0.1356748046875,0.12945605468750002,8.32884864315956,4.187086891782484
1019,206.62109375,17,5.58984375,0.9248046875,0.76015625,0.23203125000000002,0.26640625,0.72578125,0.10990234375,0.036044921875,0.8869140625,6.1474609375,0.12890625,0.10410156250000001,56,7,0.1356748046875,0.12945605468750002,5.718521183105751,8.559951384793177
1020,206.62109375,17,5.58984375,0.9248046875,0.76015625,0.23203125000000002,0.26640625,0.72578125,0.10990234375,0.036044921875,0.8869140625,6.1474609375,0.11796875000000001,0.1517578125,56,7,0.1356748046875,0.12945605468750002,3.067892076622968,3.173353763680301
1021,206.62109375,17,5.58984375,0.9248046875,0.76015625,0.23203125000000002,0.26640625,0.72578125,0.10990234375,0.036044921875,0.8869140625,6.1474609375,0.11796875000000001,0.10410156250000001,35,7,0.1356748046875,0.12945605468750002,8.423768547452887,8.420444763791089
1022,206.62109375,17,5.58984375,0.9248046875,0.76015625,0.23203125000000002,0.26640625,0.72578125,0.10990234375,0.036044921875,0.8869140625,6.1474609375,0.11796875000000001,0.10410156250000001,56,9,0.1356748046875,0.12945605468750002,2.3318950873641846,7.595352038413781
1023,206.62109375,17,5.58984375,0.9248046875,0.76015625,0.23203125000000002,0.26640625,0.72578125,0.10990234375,0.036044921875,0.8869140625,6.1474609375,0.11796875000000001,0.10410156250000001,56,7,0.0198505859375,0.12945605468750002,6.659681373918411,4.617677588488498
1024,206.62109375,17,5.58984375,0.9248046875,0.76015625,0.23203125000000002,0.26640625,0.72578125,0.10990234375,0.036044921875,0.8869140625,6.1474609375,0.11796875000000001,0.10410156250000001,56,7,0.1356748046875,0.1939755859375,8.183435750314889,5.816164235814228
1025,206.62109375,17,5.58984375,0.9248046875,0.76015625,0.23203125000000002,0.26640625,0.72578125,0.10990234375,0.036044921875,0.8869140625,6.1474609375,0.11796875000000001,0.10410156250000001,56,7,0.1356748046875,0.12945605468750002,6.353008340940075,6.1008486963944915
1026,129.47265625,14,5.57421875,1.0517578125,0.42421875,0.52578125,0.63671875,0.31953125000000004,0.10755859375,0.039443359375,0.9419921875,5.1396484375,0.52890625,0.0517578125,10,5,0.1193505859375,0.09447558593750001,2.078930412053233,8.492739535023283
1027,156.62109375,14,5.57421875,1.0517578125,0.42421875,0.52578125,0.63671875,0.31953125000000004,0.10755859375,0.039443359375,0.9419921875,5.1396484375,0.52890625,0.0517578125,10,5,0.1193505859375,0.09447558593750001,5.423317140385484,6.5204300507675175
1028,129.47265625,8,5.57421875,1.0517578125,0.42421875,0.52578125,0.63671875,0.31953125000000004,0.10755859375,0.039443359375,0.9419921875,5.1396484375,0.52890625,0.0517578125,10,5,0.1193505859375,0.09447558593750001,9.835935352877168,8.179034896147723
1029,129.47265625,14,3.58984375,1.0517578125,0.42421875,0.52578125,0.63671875,0.31953125000000004,0.10755859375,0.039443359375,0.9419921875,5.1396484375,0.52890625,0.0517578125,10,5,0.1193505859375,0.09447558593750001,7.4746624879861026,5.733062371481579
1030,129.47265625,14,5.57421875,1.4248046875,0.42421875,0.52578125,0.63671875,0.31953125000000004,0.10755859375,0.039443359375,0.9419921875,5.1396484375,0.52890625,0.0517578125,10,5,0.1193505859375,0.09447558593750001,3.437878409277733,3.217248267906399
1031,129.47265625,14,5.57421875,1.0517578125,0.36015625000000007,0.52578125,0.63671875,0.31953125000000004,0.10755859375,0.039443359375,0.9419921875,5.1396484375,0.52890625,0.0517578125,10,5,0.1193505859375,0.09447558593750001,3.002078863709535,3.052548698260998
1032,129.47265625,14,5.57421875,1.0517578125,0.42421875,0.63203125,0.63671875,0.31953125000000004,0.10755859375,0.039443359375,0.9419921875,5.1396484375,0.52890625,0.0517578125,10,5,0.1193505859375,0.09447558593750001,4.669912945784859,5.508886586472956
1033,129.47265625,14,5.57421875,1.0517578125,0.42421875,0.52578125,0.66640625,0.31953125000000004,0.10755859375,0.039443359375,0.9419921875,5.1396484375,0.52890625,0.0517578125,10,5,0.1193505859375,0.09447558593750001,6.478579595935762,3.4935896512699607
